ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Eupodotis XXXXXXXXXXXXXX 14
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Eurypyga XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 132
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Podiceps XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 40
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Psittacula XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 180
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Rhea XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Thamnophilus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 30
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Tockus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 166
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Todus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 189
ErrLen ALD 0.75251 161 16 20 1 73 0 0 320701 Urocolius XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 79
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Anser XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 103
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Biziura XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 65
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Climacteris XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 145
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Corvus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 117
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Micropsitta XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 128
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Morus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 155
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Pedionomus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 187
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Regulus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 89
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Sapayoa XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 78
ErrLen ALD 0.75251 161 16 20 2 73 0 0 320701 Struthio XXXXXXXXXXXXXXXXX 17
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Coccyzus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 167
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Eudocimus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 183
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Falco XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 189
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Geotrygon XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 174
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Heliornis XXXXXXXXXXXXXXXXXXXXXXXX 24
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Indicator XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 69
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Megalaima XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 187
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Micropsitta XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 137
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Oceanites XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 102
ErrLen ALD 0.75251 161 16 20 3 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Bucco XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Falco XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 133
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Otidiphaps XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 155
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Pedionomus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 171
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Phaethon-ru XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 169
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Pharomachrus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 188
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Pitta XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 177
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Sarcoramphus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 135
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Scytalopus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 183
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Strix XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 170
ErrLen ALD 0.75251 161 16 20 4 73 0 0 320701 Struthio XXXXXXXXXXXXXXXXX 17
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Bombycilla XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Bucorvus XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Capito XXXXXXXXXXXXXXXXXXXXXXXXXX 26
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Climacteris XXXXXXXXXXXXXXXXXXXXXXXX 24
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Cochlearius XXXXXXXXXXXXXX 14
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Eudocimus XXXXXXXXXXXXXX 14
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Struthio XXXXXXXXXXXXXXXXX 17
ErrLen ALD 0.75251 161 2 20 0 73 0 0 320701 Turdus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Brachypteracias XXXXXXXXXXXXXX 14
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Columba XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Indicator XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 32
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Pharomachrus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 39
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Struthio XXXXXXXXXXXXXXXXX 17
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Syrrhaptes XXXXXXXXXXXXXXXXXXXXXXXXXX 26
ErrLen ALD 0.75251 161 2 20 1 73 0 0 320701 Tyrannus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Biziura XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Malurus XXXXXXXXXXXXXXXXXXX 19
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Momotus XXXXXXXXXXXXXXXXXXXXXXXXXXXX 28
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Rhea XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 2 73 0 0 320701 Struthio XXXXXXXXXXXXXXXXX 17
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Ardea XXXXXXXXXXXXXXXXXXXXXXXXXXX 27
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Batrachostomus XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Choriotis XXXXXXXXXXXXXXXXXXX 19
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Cuculus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Geotrygon XXXXXXXXXXXXXXXXXXX 19
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Haematopus XXXXXXXXXXXXXXXXXXXXX 21
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 2 20 3 73 0 0 320701 Struthio XXXXXXXXXXXXXXXXX 17
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Balaeniceps XXXXXXXXXXXXXXXXXXXXXXXX 24
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Crax XXXXXXXXXXXXXXXXXXXXXX 22
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Dryocopus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Gavia XXXXXXXXXXXXXX 14
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Nothoprocta XXXXXXXXXXX 11
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Oxyura XXXXXXXXXXXXXX 14
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Struthio XXXXXXXXXXXXXXXXX 17
ErrLen ALD 0.75251 161 2 20 4 73 0 0 320701 Upupa XXXXXXXXXXXXXXXXXXXXXXXXX 25
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Anser XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 86
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Bucco XXXXXXXXXXXXXXX 15
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Colius XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 107
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Crotophaga XXXXXXXXXXXX 12
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Crypturellus XXXXXXXXXXXXXXXX 16
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Cuculus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 342
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Herpetotheres XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 113
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Merops XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 294
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Otidiphaps XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 164
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Pharomachrus XXXXXXXXXXXXX 13
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Pipra XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 352
ErrLen ALD 0.75251 161 32 20 0 73 0 0 320701 Scopus XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 137
